Region Name,Region Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
"Aceh Singkil, Kab.",IDN_Aceh_Singkil_Kab_73627,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,27.08,..,..,31.22,..,26.84,..,..,29.06,..,..,30.43478,..,..,..
"Aceh Singkil, Kab.",IDN_Aceh_Singkil_Kab_73627,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.69,..,..,0.53,..,0.53,..,..,..,..,..,..,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Human Development Index,IDX.HDI,..,..,..,..,67.26834,68.30631,68.7336,69.17171,69.8075,..,..,71.26,..,72.04,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,25.24181,..,42.27081,44.31864,34.52509,35.18991,37.06747,26.79436,30.5757462978363,23.8636359572411,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,94.74,..,96.62,97.53,98.83,98.23,98.13,93.62,96.04,94.794861,96
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,72.58,..,69.75,79.27,73.11,76.85,81.62,72.28,77.19,75.889236,77.6
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,58.57,..,57.3,57.22,64.84,60.72,55.14,58.23,53.88,57.309399,61.65
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of hospitals,SH.HOSP.TOTL,..,..,..,1,..,2,..,..,..,..,..,2,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of Doctors,SH.DR.TOTL,..,..,..,21,..,46,..,..,48,..,..,43,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,237,..,237,..,..,350,..,..,340,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,49,..,46,..,..,..,..,..,46,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,165,..,154,..,..,163,..,..,106,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,35,..,50,..,..,74,..,..,66,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of schools at primary level,SE.SCHL.PRM,..,..,..,169,..,175,..,..,197,..,..,179,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,15,..,24,..,..,40,..,..,36,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,180413,196461,206110,240753,274295,298509,322629,328599,331218,336767
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,25.97,25.23,24,23.89,22.19,22.29,19.96,17.98,17.49,16.7,15.13,14.58
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Poverty Gap (index),SI.POV.NGAP,..,..,..,5.77,4.63,5.35,4.01,4.35,3.58,3.43,2.7,2.27,2.35,2.09,1.76
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Total Population (in number of people),SP.POP.TOTL,..,..,..,235122,228824,228089,239260,239451,239899,241734,251914,258896,264167,269007,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,28.23,..,26.32,..,..,34.27,..,..,35.37736,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,23.44,..,11.96,..,..,11.74,..,..,12.26415,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,43.54,..,60.77,..,..,53.05,..,..,51.88679,..,..,..
"Aceh Tamiang, Kab.",IDN_Aceh_Tamiang_Kab_73628,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,0.48,..,0.96,..,..,0.47,..,..,0.4716981,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Human Development Index,IDX.HDI,..,..,..,..,69.93085,70.84715,71.16357,72.11494,72.81107,..,..,74.18,..,75.04,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,30.62249,38.80624,..,34.15243,38.37456,36.4209,39.86714,34.21512,35.59559,38.0347311496735,37.2930347919464,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,96.39,95.44,..,95.51,95.53,96.23,97.48,97.4,92.82,90.22,94.755325,96.39
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,80.92,89.23,..,86.69,79.89,87.5,73.06,84.5,75.8,80.33,79.791939,87.37
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,63.9,73,..,53.35,58.63,49.16,53.38,62.12,69.97,74.27,65.948128,73.19
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of hospitals,SH.HOSP.TOTL,1,..,..,1,..,1,..,..,..,..,..,1,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of Doctors,SH.DR.TOTL,..,..,..,40,..,21,..,..,29,..,..,48,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,363,..,204,..,..,273,..,..,381,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,96,..,..,80,..,60,..,..,..,..,..,56,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,170,..,..,196,..,123,..,..,130,..,..,195,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of schools at junior secondary level,SE.SCHL.JRSEC,50,..,..,62,..,35,..,..,32,..,..,50,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of schools at primary level,SE.SCHL.PRM,287,..,..,283,..,184,..,..,157,..,..,206,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,19,..,..,25,..,14,..,..,18,..,..,29,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,211997,232783,246435,283307,305619,332598,360044,365375,370670,374989
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,28.44,28.56,27.93,27.11,26.68,24.41,23.36,21.43,20.09,19.58,18.78,17.76,16.99
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Poverty Gap (index),SI.POV.NGAP,..,..,3.45,5.09,4.7,6.29,4.81,3.83,4.39,3.18,2.88,2.95,2.6,2.21,2.18
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Total Population (in number of people),SP.POP.TOTL,239938,245099,263447,258134,187645,192027,166895,170766,182533,189298,175527,180230,183792,188214,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,61.58,..,..,71.65,..,76.08,..,..,71.96,..,..,74.57627,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,15.76,..,..,8.54,..,5.26,..,..,8.49,..,..,10.50847,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,21.67,..,..,19.51,..,18.66,..,..,19.56,..,..,14.57627,..,..,..
"Aceh Tengah, Kab.",IDN_Aceh_Tengah_Kab_73629,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,0.3389831,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Human Development Index,IDX.HDI,..,..,..,..,69.44585,70.23441,70.5808,70.96019,70.99372,..,..,71.94,..,72.81,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,12.94668,25.36126,..,24.48544,23.66042,25.74341,18.92364,26.89809,29.23261,20.9088727831841,22.7180480957031,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,97,93.52,..,95.5,97.75,97.48,98.17,99.04,95.9,95.84,98.857498,99.14
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,80.31,89.35,..,89.73,84.29,83.27,84.79,79.13,80.21,85.73,87.946541,90.29
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,65.99,78.1,..,65.53,63.87,64.42,70.36,66.32,72.99,75.17,72.099747,77.87
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of hospitals,SH.HOSP.TOTL,1,..,..,1,..,1,..,..,..,..,..,1,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of Doctors,SH.DR.TOTL,..,..,..,24,..,36,..,..,21,..,..,35,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,195,..,152,..,..,216,..,..,309,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,71,..,..,47,..,50,..,..,..,..,..,53,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,191,..,..,147,..,118,..,..,81,..,..,73,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of schools at junior secondary level,SE.SCHL.JRSEC,41,..,..,36,..,39,..,..,33,..,..,60,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of schools at primary level,SE.SCHL.PRM,243,..,..,182,..,171,..,..,96,..,..,179,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,19,..,..,21,..,27,..,..,19,..,..,40,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,145487,151263,155423,165925,170569,185626,201449,203116,206797,209811
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,29.78,24.04,23.87,24.13,23.56,21.6,18.51,16.77,16.78,16.39,15.64,14.39,13.75
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Poverty Gap (index),SI.POV.NGAP,..,..,8.56,7.43,7.94,4.49,5.06,3.8,2.83,2.79,2.62,2.33,2.63,1.78,2.32
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Total Population (in number of people),SP.POP.TOTL,214129,216051,217762,153795,168306,170245,173056,174371,175501,177024,179010,184173,187276,192013,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,77.16,..,..,87.2,..,89.2,..,..,83.38,..,..,78.64584,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,6.03,..,..,2.44,..,1.2,..,..,7.79,..,..,5.729167,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,16.81,..,..,10.37,..,9.6,..,..,8.83,..,..,15.625,..,..,..
"Aceh Tenggara, Kab.",IDN_Aceh_Tenggara_Kab_73630,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Human Development Index,IDX.HDI,..,..,..,..,67.71706,68.40559,68.83976,69.40079,69.54964,..,..,70.94,..,71.79,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,26.47707,36.17562,..,48.22551,45.87711,36.59996,47.504,40.84175,39.45465,37.2894376516342,35.8678609132767,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,93.7,97.97,..,97.44,95.46,95.73,97.55,96.7,92.7,95.79,98.664177,98.72
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,72.42,79.47,..,78.69,70.71,72.58,80.45,79.55,68.78,80.77,84.54171,85.06
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,47.03,61.25,..,44.18,48.36,44.4,49.19,56.92,50.72,57.76,58.367668,60.39
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of hospitals,SH.HOSP.TOTL,10,..,..,2,..,..,..,..,..,..,..,3,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of Doctors,SH.DR.TOTL,..,..,..,76,..,24,..,..,10,..,..,38,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,639,..,371,..,..,421,..,..,565,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,141,..,..,71,..,82,..,..,..,..,..,69,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,610,..,..,437,..,345,..,..,178,..,..,105,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of schools at junior secondary level,SE.SCHL.JRSEC,106,..,..,52,..,55,..,..,52,..,..,79,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of schools at primary level,SE.SCHL.PRM,533,..,..,292,..,299,..,..,257,..,..,315,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,35,..,..,19,..,21,..,..,21,..,..,40,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,193533,210094,221862,256739,264671,288036,312927,316131,319392,322385
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,25.29,31.56,29.98,29.41,29.85,28.15,24.05,21.33,18.42,18.01,17.19,16.59,15.88
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Poverty Gap (index),SI.POV.NGAP,..,..,4.34,7.02,6.05,6.57,6.22,6.87,5.29,3.49,2.98,2.52,2.7,2.92,2.89
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Total Population (in number of people),SP.POP.TOTL,700323,700652,574583,340186,312067,309699,311413,313333,332915,340728,360475,370276,378424,386212,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,21.55,..,..,22.79,..,16.02,..,..,13.48,..,..,27.2549,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,12.72,..,..,23,..,19.3,..,..,25.98,..,..,5.490196,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,60.64,..,..,52.57,..,63.45,..,..,59.38,..,..,67.25491,..,..,..
"Aceh Timur, Kab.",IDN_Aceh_Timur_Kab_73631,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.54,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Human Development Index,IDX.HDI,..,..,..,..,68.58009,69.74667,70.4382,71.3851,71.47325,..,..,72.85,..,73.51,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,19.61139,23.52736,..,38.04924,56.78881,40.70393,39.72631,42.50409,36.19618,37.3658925294876,36.2002104520798,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,97.29,96.67,..,97.24,98.44,98.77,97.57,97.34,93.26,97.77,99.578346,99.8
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,75.12,80.87,..,84.78,70.26,76.67,71.46,77.54,73.41,76.26,81.896217,82.38
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,61.24,58.68,..,61.21,62.79,66.02,65.54,64.85,56.41,63.64,58.700436,63.45
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of hospitals,SH.HOSP.TOTL,5,..,..,..,..,1,..,..,..,..,..,..,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of Doctors,SH.DR.TOTL,..,..,..,42,..,42,..,..,49,..,..,71,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,770,..,468,..,..,539,..,..,618,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,114,..,..,100,..,85,..,..,..,..,..,106,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,611,..,..,617,..,300,..,..,236,..,..,132,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of schools at junior secondary level,SE.SCHL.JRSEC,84,..,..,64,..,79,..,..,15,..,..,120,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of schools at primary level,SE.SCHL.PRM,483,..,..,402,..,407,..,..,13,..,..,399,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,32,..,..,21,..,41,..,..,..,..,..,67,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,163997,177098,186286,218970,229559,249824,271150,273334,274799,276137
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,25.51,37.98,34.21,35.14,34.98,33.16,27.56,25.29,23.43,22.89,21.89,20.34,19.58
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Poverty Gap (index),SI.POV.NGAP,..,..,4.7,13,10.36,5.02,5.3,6.55,5.61,4.51,4.46,3.79,3.4,2.65,3.08
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Total Population (in number of people),SP.POP.TOTL,923792,588729,473513,477745,487372,484592,506002,510494,517741,532537,529751,544789,555746,565370,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,26.28,..,..,28.59,..,31.02,..,..,21.95,..,..,34.03756,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,5.1,..,..,4.12,..,9.52,..,..,7.51,..,..,2.816901,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,68.4,..,..,67.29,..,59.34,..,..,70.42,..,..,62.9108,..,..,..
"Aceh Utara, Kab.",IDN_Aceh_Utara_Kab_73632,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.22,..,..,..,..,0.12,..,..,0.12,..,..,0.2347418,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Human Development Index,IDX.HDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,35.48262,26.51058,13.66594,32.13213,32.38226,39.91674,41.31599,38.15278,36.8684589862823,43.6239242553711,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,95.84,97.45,93.87,95.4,67.91,97.42,95.05,94.07,93.9,96.795731,96.52
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,77.19,82.61,82.42,79.01,81.13,83.56,80.95,72.13,62.68,82.98262,85.13
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,44.62,42.22,61.18,51.35,40.49,62.95,58.02,71.21,60.12,24.730022,71.12
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of Doctors,SH.DR.TOTL,..,..,..,0,..,6,..,..,6,..,..,0,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,13,..,7,..,..,16,..,..,20,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,10,..,10,..,..,..,..,..,6,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,6,..,6,..,..,8,..,..,10,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of schools at primary level,SE.SCHL.PRM,..,..,..,15,..,20,..,..,16,..,..,17,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,1,..,2,..,..,3,..,..,4,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,270071,279600,292173,314358,345933,368913,393717,423179,455049,474862
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,14.64,16.64,15.12,13.56,12.66,13.01,11.53,11.62,11.01,11.56
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,1.77,2.69,2.19,2.48,2,1.71,0.97,1.1,1.52,0.34,1.88
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adm. Kepulauan Seribu, Kab.",IDN_Adm_Kepulauan_Seribu_18256,Total Population (in number of people),SP.POP.TOTL,..,..,..,18221,20113,20280,18959,19203,19423,19587,21082,21880,22410,22713,..
